state,forecast_date,trump_forecast,trump_actual,biden_forecast,biden_actual,R_house_forecast,R_house_actual,D_house_forecast,D_house_actual,I_house_forecast,I_house_actual,R_senate_forecast,R_senate_actual,D_senate_forecast,D_senate_actual,I_senate_forecast,I_senate_actual
AR,2020-10-29,61.37238,62.39572985614432,37.10949,34.77506195301496,59.869,63.11489794233083,37.89799333333333,34.6616711390771,NA,NA,72.68979,66.52953544949513,NA,NA,27.31021,33.47046455050487
AR,2020-10-30,60.792,62.39572985614432,37.6944,34.77506195301496,59.98034666666667,63.11489794233083,37.786649999999995,34.6616711390771,NA,NA,72.69933,66.52953544949513,NA,NA,27.30067,33.47046455050487
AR,2020-10-31,60.78571,62.39572985614432,37.69464,34.77506195301496,59.97426333333333,63.11489794233083,37.79273333333333,34.6616711390771,NA,NA,72.69788,66.52953544949513,NA,NA,27.30212,33.47046455050487
AR,2020-11-01,60.64559,62.39572985614432,37.84279,34.77506195301496,60.0857,63.11489794233083,37.681293333333336,34.6616711390771,NA,NA,72.71448,66.52953544949513,NA,NA,27.285520000000002,33.47046455050487
AR,2020-11-02,60.46664,62.39572985614432,37.76424,34.77506195301496,60.13070333333334,63.11489794233083,37.636293333333334,34.6616711390771,NA,NA,72.74719,66.52953544949513,NA,NA,27.25281,33.47046455050487
AR,2020-11-03,60.45607,62.39572985614432,37.77481,34.77506195301496,60.13024333333333,63.11489794233083,37.63675333333333,34.6616711390771,NA,NA,72.74707,66.52953544949513,NA,NA,27.25293,33.47046455050487
AZ,2020-10-08,47.81684,49.05598103046474,50.87186,49.364690614366616,47.47131777777778,47.85545890869491,52.52868222222222,52.131765357976015,NA,NA,46.71783,48.8079367761675,53.28217,51.15662692973571,NA,NA
AZ,2020-10-09,47.97159,49.05598103046474,50.71709,49.364690614366616,47.472005555555555,47.85545890869491,52.527993333333335,52.131765357976015,NA,NA,46.71463,48.8079367761675,53.28537,51.15662692973571,NA,NA
AZ,2020-10-10,47.94308,49.05598103046474,50.74503,49.364690614366616,47.46648111111111,47.85545890869491,52.533517777777774,52.131765357976015,NA,NA,46.7114,48.8079367761675,53.2886,51.15662692973571,NA,NA
AZ,2020-10-11,47.87725,49.05598103046474,50.81403,49.364690614366616,47.46486888888889,47.85545890869491,52.53513,52.131765357976015,NA,NA,46.81943,48.8079367761675,53.18057,51.15662692973571,NA,NA
